#mpa_v31_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	Subj054_time3_S43_metaphlan3_new	Subj054_time2_S42_metaphlan3_new	Subj054_time1_S41_metaphlan3_new	Subj053_time2_S40_metaphlan3_new	Subj053_time1_S39_metaphlan3	Subj052_time2_S38_metaphlan3	Subj052_time1_S37_metaphlan3	Subj049_time1_S36_metaphlan3	Subj045_time1_S35_metaphlan3	Subj044_time1_S34_metaphlan3	Subj043_time2_S33_metaphlan3	Subj043_time1_S32_metaphlan3	Subj042_time1_S31_metaphlan3	Subj041_time1_S30_metaphlan3	Subj040_time1_S29_metaphlan3	Subj039_time2_S28_metaphlan3	Subj039_time1_S27_metaphlan3	Subj035_time1_S26_metaphlan3	Subj034_time2_S25_metaphlan3	Subj034_time1_S24_metaphlan3	Subj032_time2_S23_metaphlan3	Subj032_time1_S22_metaphlan3	Subj031_time1_S21_metaphlan3	Subj030_time3_S20_metaphlan3	Subj030_time2_S19_metaphlan3	Subj030_time1_S18_metaphlan3	Subj021_time2_S17_metaphlan3	Subj021_time1_S16_metaphlan3	Subj020_time1_S15_metaphlan3	Subj017_time1_ReExtract_S44_metaphlan3	Subj016_time2_S14_metaphlan3	Subj016_time1_S13_metaphlan3	Subj015_time2_S12_metaphlan3	Subj014_time1_S11_metaphlan3	Subj013_time1_S10_metaphlan3	Subj011_time2_S9_metaphlan3	Subj011_time1_S8_metaphlan3	Subj008_time2_S7_metaphlan3	Subj008_time1_S6_metaphlan3	Subj007_time1_S5_metaphlan3	Subj004_time1_S4_metaphlan3	Subj003_time1_S3_metaphlan3	Subj001_time2_S2_metaphlan3	Subj001_time1_S1_metaphlan3
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Alloscardovia|s__Alloscardovia_omnicolens	2|201174|1760|85004|31953|419014|419015	0	0	0.0014960172246897	0	0.0016561552569065	0	0	0	0	0	0	0	0.0014509285427604	0	0.0234851593717639	0	0	0	0	0	0	0	0.0659371326061867	0.0379759216845595	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217678661518499	0.0186726611745184	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	2|201174|1760|85004|31953|1678	0.2178375561753244	0.2563518043904071	0.5604613004394732	0	0	0.0185500990592915	0.0054588331989129	0	2.166938702796246	0.0477006785603651	0	0	0.0725464271380201	0	1.6571627320966853	0	0	0	0	1.1474578783342206	0	0	5.096555162445687	0	0	0	0.0054737356076895	0	0.0033429592431972	11.610378126417103	0	0	0.0450574817136435	0	0	0	0.0005459871958126	0.0430961527029185	0.1403208379397717	3.161424944373938	0	13.373726124983966	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis	2|201174|1760|85004|31953|1678|1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1543805364013988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0202235536069996	0.07973995879095	0	0	4.397352331311566	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis	2|201174|1760|85004|31953|1678|28025	0	0	0	0	0	0	0	0	0	0	0	0	0.0046103097419313	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054737356076895	0	0	0	0	0	0.0271351571811298	0	0	0	0	0	0	0	0	0.0187152413593336	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_bifidum	2|201174|1760|85004|31953|1678|1681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.672135156484219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.596804790591523	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_breve	2|201174|1760|85004|31953|1678|1685	0	0	0	0	0	0	0	0	0.0695929773344816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0739765810808214	0	0	0	0	0	0.0033429592431972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_dentium	2|201174|1760|85004|31953|1678|1689	0	0	0.0168872452820905	0	0	0	0	0	0	0	0	0	0.0679423984720314	0	0.0048905737282804	0	0	0	0	1.1474578783342206	0	0	1.212727759393467	0	0	0	0	0	0	0.0128408960389746	0	0	0	0	0	0	0.0005459871958126	0.0057434545207352	0.0089334018566271	0	0	0.0308917326426415	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum	2|201174|1760|85004|31953|1678|216816	0	0	0.0036301660904193	0	0	0.0185500990592915	0.0054588331989129	0	0	0.0477006785603651	0	0	0	0	0.4978916219670061	0	0	0	0	0	0	0	0.458225804530543	0	0	0	0	0	0	11.597537230378128	0	0	0.017927980046724	0	0	0	0	0.0171320365462413	0.0516474772921945	3.161424944373938	0	1.3299663195973233	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum	2|201174|1760|85004|31953|1678|28026	0	0	0	0	0	0	0	0	2.097339782423563	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6794841713257274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_scardovii	2|201174|1760|85004|31953|1678|158787	0.2178375561753244	0.2563518043904071	0.5399481151043211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia	2|201174|1760|85004|31953|196082	0	0	0	0	0	0	0	0	0	0	0	0	0.0744370309967685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003559254969306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051743652176424	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens	2|201174|1760|85004|31953|196082|78258	0	0	0	0	0	0	0	0	0	0	0	0	0.0744370309967685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003559254969306	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051743652176424	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia	2|201174|1760|85004|31953|196081	0	0	0	0	0	0	0	0	0	0	0	0	0.0078010963208156	0	0	0	0	0	0	0	0	0	0	0.0129839042107138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299177849607137	0.003486335264234	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_inopinata	2|201174|1760|85004|31953|196081|78259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003486335264234	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Scardovia|s__Scardovia_wiggsiae	2|201174|1760|85004|31953|196081|230143	0	0	0	0	0	0	0	0	0	0	0	0	0.0078010963208156	0	0	0	0	0	0	0	0	0	0	0.0129839042107138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0299177849607137	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales	2|201174|1760|85007	1.0544180707542872	0.0017668610326217	0	0	0.0033400867026082	0	0	0	0	0.037751208939356	0	0	0.0041831965778286	0	0	0	0	0	0	0.0621105125015951	0	0	0	0.0038469526106288	0	0	0	0	0	0.020970745216557	0	0	0	0.0259506878165192	0	0	0.0216286610935293	0.0183061767956968	0.0033758893647554	0.071143279749343	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae	2|201174|1760|85007|1653	1.0544180707542872	0.0017668610326217	0	0	0.0033400867026082	0	0	0	0	0.037751208939356	0	0	0.0041831965778286	0	0	0	0	0	0	0.0501666099099611	0	0	0	0.0038469526106288	0	0	0	0	0	0	0	0	0	0.0259506878165192	0	0	0.0216286610935293	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium	2|201174|1760|85007|1653|1716	1.0544180707542872	0.0017668610326217	0	0	0.0033400867026082	0	0	0	0	0.037751208939356	0	0	0.0041831965778286	0	0	0	0	0	0	0.0501666099099611	0	0	0	0.0038469526106288	0	0	0	0	0	0	0	0	0	0.0259506878165192	0	0	0.0216286610935293	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_amycolatum	2|201174|1760|85007|1653|1716|43765	0.7839222993926607	0	0	0	0	0	0	0	0	0.037751208939356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_coyleae	2|201174|1760|85007|1653|1716|53374	0.2704957713616265	0.0017668610326217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_durum	2|201174|1760|85007|1653|1716|61592	0	0	0	0	0.0009131422066382	0	0	0	0	0	0	0	0.0006029832904978	0	0	0	0	0	0	0.0501666099099611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_matruchotii	2|201174|1760|85007|1653|1716|43768	0	0	0	0	0	0	0	0	0	0	0	0	0.0035802132873308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_pyruviciproducens	2|201174|1760|85007|1653|1716|598660	0	0	0	0	0.00242694449597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_simulans	2|201174|1760|85007|1653|1716|146827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038469526106288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_striatum	2|201174|1760|85007|1653|1716|43770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0259506878165192	0	0	0.0216286610935293	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified	2|201174|1760|85007|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011943902591634	0	0	0	0	0	0	0	0	0	0.020970745216557	0	0	0	0	0	0	0	0.0183061767956968	0.0033758893647554	0.071143279749343	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella	2|201174|1760|85007||1847725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011943902591634	0	0	0	0	0	0	0	0	0	0.020970745216557	0	0	0	0	0	0	0	0.0183061767956968	0.0033758893647554	0.071143279749343	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriales_unclassified|g__Lawsonella|s__Lawsonella_clevelandensis	2|201174|1760|85007||1847725|1528099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011943902591634	0	0	0	0	0	0	0	0	0	0.020970745216557	0	0	0	0	0	0	0	0.0183061767956968	0.0033758893647554	0.071143279749343	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales	2|201174|1760|85006	0	0.000919305867227	0.0024680058170022	0	0	0.3222579426642507	0.0144224854403098	0	0	0	0	0.0035427528801357	0.0399036754638824	0	0	0	0	0	0	0.0515590481591483	0	0	0	0.0539434099177177	0	0	0	0	0	0	0	0	0	0.0074233624124662	0	0	0	0	0.0023885324752786	0	0	0	0.0139314512750071	0.0048397513048203
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0	0.000919305867227	0.0024680058170022	0	0	0.3222579426642507	0.0144224854403098	0	0	0	0	0.0035427528801357	0.0399036754638824	0	0	0	0	0	0	0.0515590481591483	0	0	0	0.0539434099177177	0	0	0	0	0	0	0	0	0	0.0074233624124662	0	0	0	0	0.0023885324752786	0	0	0	0.0139314512750071	0.0048397513048203
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	2|201174|1760|85006|1268|32207	0	0.000919305867227	0.0024680058170022	0	0	0.3222579426642507	0.0144224854403098	0	0	0	0	0.0035427528801357	0.0399036754638824	0	0	0	0	0	0	0.0515590481591483	0	0	0	0.0539434099177177	0	0	0	0	0	0	0	0	0	0.0074233624124662	0	0	0	0	0.0023885324752786	0	0	0	0.0139314512750071	0.0048397513048203
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa	2|201174|1760|85006|1268|32207|2047	0	0	0	0	0	0	0	0	0	0	0	0	0.0237864345949508	0	0	0	0	0	0	0.0259736887756759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa	2|201174|1760|85006|1268|32207|43675	0	0.000919305867227	0.0024680058170022	0	0	0.3222579426642507	0.0144224854403098	0	0	0	0	0.0035427528801357	0.0161172408689315	0	0	0	0	0	0	0.0255853593834723	0	0	0	0.0539434099177177	0	0	0	0	0	0	0	0	0	0.0074233624124662	0	0	0	0	0.0023885324752786	0	0	0	0.0139314512750071	0.0048397513048203
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	2|201174|1760|85009	0.002057463841223	0.0040090704648827	0.0030807812338949	0	0	0	0	0	0	0	0	0	0.0138937399852208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037799287774039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae	2|201174|1760|85009|31957	0.002057463841223	0.0040090704648827	0.0030807812338949	0	0	0	0	0	0	0	0	0	0.0138937399852208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037799287774039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium	2|201174|1760|85009|31957|1743	0	0	0	0	0	0	0	0	0	0	0	0	0.0123925628349189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037799287774039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens	2|201174|1760|85009|31957|1743|556499	0	0	0	0	0	0	0	0	0	0	0	0	0.0123925628349189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037799287774039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium	2|201174|1760|85009|31957|1912217	0.002057463841223	0.0040090704648827	0.0030807812338949	0	0	0	0	0	0	0	0	0	0.0015011771503018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium|s__Pseudopropionibacterium_propionicum	2|201174|1760|85009|31957|1912217|1750	0.002057463841223	0.0040090704648827	0.0030807812338949	0	0	0	0	0	0	0	0	0	0.0015011771503018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.2659843532514447	0.2407863865116508	0.2705086512779324	0	0.5794876827845359	0.0177248228676589	0	0.1219335751906163	0.3456292726593895	0.0136147022172437	0	0.0174117324731094	0.0877843173749756	0.1117048580953643	1.593105135235655	0	0	0.4638011156340121	0.1560380124359788	4.754915885525385	0	0	0.6792281379348154	0	0.0443269642873339	0.0282477629857895	0	0.0175791602934071	0.0225200426436887	0.5101668549886126	0.0151010603757034	0.5510012425329767	0.2580893909880913	2.669992722862978	0.9771790644857876	0	0	0.9133133797549788	1.3271383390452272	1.6832889638917696	0.0302622534183158	4.98441967655601	0	0.0370015259736208
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.0037398691697231	0.0033229543786108	0.1306394928441606	0	0.0016353231153102	0.0177248228676589	0	0	0	0.0008722383630014	0	0.0076405914649931	0.0788086598528777	0	1.436608262427253	0	0	0	0.0019431881997008	0.0970046821724626	0	0	0.0068616948764398	0	0	0	0	0.0162124063851932	0	0.1942757940044183	0.002734440617196	0.1989783071765226	0	0	0	0	0	0.3135446101125836	0.7490771801421621	1.6055087847375826	0.0302622534183158	4.781242176654303	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0	0	0	0	0.0016353231153102	0.0177248228676589	0	0	0	0	0	0.0076405914649931	0.0788086598528777	0	0	0	0	0	0.0019431881997008	0.0970046821724626	0	0	0.0068616948764398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273059168997614	0	0.0031277879300674	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium	2|201174|84998|84999|1643824|1380	0	0	0	0	0	0.0177248228676589	0	0	0	0	0	0.0076405914649931	0.0609829663275356	0	0	0	0	0	0.0019431881997008	0.0083047014304115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273059168997614	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_deltae	2|201174|84998|84999|1643824|1380|1393034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273059168997614	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum	2|201174|84998|84999|1643824|1380|1382	0	0	0	0	0	0.0177248228676589	0	0	0	0	0	0	0.0138623346055073	0	0	0	0	0	0	0.0009486332295259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae	2|201174|84998|84999|1643824|1380|1383	0	0	0	0	0	0	0	0	0	0	0	0.0076405914649931	0.0471206317220283	0	0	0	0	0	0.0019431881997008	0.0073560682008855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella	2|201174|84998|84999|1643824|133925	0	0	0	0	0.0016353231153102	0	0	0	0	0	0	0	0.017825693525342	0	0	0	0	0	0	0.0886999807420511	0	0	0.0068616948764398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031277879300674	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_profusa	2|201174|84998|84999|1643824|133925|138595	0	0	0	0	0	0	0	0	0	0	0	0	0.0108725424567889	0	0	0	0	0	0	0.0886999807420511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli	2|201174|84998|84999|1643824|133925|133926	0	0	0	0	0.0016353231153102	0	0	0	0	0	0	0	0.006953151068553	0	0	0	0	0	0	0	0	0	0.0068616948764398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031277879300674	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	0.0037398691697231	0.0033229543786108	0.1306394928441606	0	0	0	0	0	0	0.0008722383630014	0	0	0	0	1.436608262427253	0	0	0	0	0	0	0	0	0	0	0	0	0.0162124063851932	0	0.1942757940044183	0.002734440617196	0.1989783071765226	0	0	0	0	0	0.3135446101125836	0.7490771801421621	1.3324496157399686	0.0302622534183158	4.778114388724235	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	2|201174|84998|84999|84107|102106	0.0037398691697231	0.0033229543786108	0.1306394928441606	0	0	0	0	0	0	0.0008722383630014	0	0	0	0	1.436412044879492	0	0	0	0	0	0	0	0	0	0	0	0	0.0162124063851932	0	0.1942757940044183	0.002734440617196	0.1989783071765226	0	0	0	0	0	0.2730107437668511	0.6572384694665561	1.3324496157399686	0.0302622534183158	4.749239199740211	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	2|201174|84998|84999|84107|102106|74426	0.0037398691697231	0.0033229543786108	0.1219423079616425	0	0	0	0	0	0	0.0008722383630014	0	0	0	0	1.436412044879492	0	0	0	0	0	0	0	0	0	0	0	0	0.0162124063851932	0	0.1942757940044183	0	0	0	0	0	0	0	0.2394089320465981	0.583850990663049	1.3324496157399686	0.0025021524636237	4.749239199740211	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis	2|201174|84998|84999|84107|102106|147207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002734440617196	0.1989783071765226	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_sp_CAG_289	2|201174|84998|84999|84107|102106|1262851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0335989197491952	0.0733874788035069	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris	2|201174|84998|84999|84107|102106|147206	0	0	0.008701410919876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027760100954692	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia	2|201174|84998|84999|84107|1473205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001962175477607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405338663457325	0.0918387106756059	0	0	0.0288751889840246	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_anaerobia	2|201174|84998|84999|84107|1473205|1473216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001962175477607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405338663457325	0.0918387106756059	0	0	0.0288751889840246	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.2622444840817217	0.2374589477141754	0.1398649323964138	0	0.5778523596692257	0	0	0.1219335751906163	0.3456292726593895	0.0127424638542423	0	0.0097629779830468	0.0089756575220979	0.1117048580953643	0.1564953863118276	0	0	0.4638011156340121	0.1540876272429457	4.6579112033529215	0	0	0.6723607534274664	0	0.0443269642873339	0.0282477629857895	0	0.0013667539082138	0.0225200426436887	0.3158847879524214	0.0123666197585074	0.3520229353564539	0.2580893909880913	2.669992722862978	0.9771790644857876	0	0	0.5997687696423951	0.5780611589030652	0.077780179154187	0	0.2031774999017067	0	0.0370015259736208
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.2622444840817217	0.2374589477141754	0.1398649323964138	0	0.5778523596692257	0	0	0.1219335751906163	0.3456292726593895	0.0127424638542423	0	0.0097629779830468	0.0089756575220979	0.1117048580953643	0.1564953863118276	0	0	0.4638011156340121	0.1540876272429457	4.6579112033529215	0	0	0.6723607534274664	0	0.0443269642873339	0.0282477629857895	0	0.0013667539082138	0.0225200426436887	0.3158847879524214	0.0123666197585074	0.3520229353564539	0.2580893909880913	2.669992722862978	0.9771790644857876	0	0	0.5997687696423951	0.5780611589030652	0.077780179154187	0	0.2031774999017067	0	0.0370015259736208
